"order_id","customer_id","employee_id","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","_sdc_batched_at","_sdc_extracted_at","_sdc_deleted_at","_sdc_received_at","_sdc_sequence","_sdc_table_version","_sdc_source_file","_sdc_source_lineno","_sdc_sync_started_at","order_id-2","product_id","unit_price","quantity","discount","_sdc_batched_at-2","_sdc_received_at-2","_sdc_extracted_at-2","_sdc_deleted_at-2","_sdc_sequence-2","_sdc_table_version-2","_sdc_source_file-2","_sdc_source_lineno-2","_sdc_sync_started_at-2"
"10264","FOLKO","6","1996-07-24","1996-08-21","1996-08-23","3","3.67","Folk och fä HB","Åkergatan 24","Bräcke",NULL,"S-844 67","Sweden","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.467161",NULL,"2025-01-29 17:27:42.163763","1738182462164",NULL,"public-orders-20250129T162911.singer.gz","18","1738182460335","10264","41","7.7","25","0.15","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.037811","2025-01-29 17:23:05.07943",NULL,"1738182464038",NULL,"order_details-20250129T172304.singer.gz","50","1738182460335"
"10265","BLONP","2","1996-07-25","1996-08-22","1996-08-12","1","55.28","Blondel père et fils","24, place Kléber","Strasbourg",NULL,"67000","France","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.467274",NULL,"2025-01-29 17:27:42.164362","1738182462164",NULL,"public-orders-20250129T162911.singer.gz","19","1738182460335","10265","17","31.2","30","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.03799","2025-01-29 17:23:05.079547",NULL,"1738182464038",NULL,"order_details-20250129T172304.singer.gz","51","1738182460335"
"10265","BLONP","2","1996-07-25","1996-08-22","1996-08-12","1","55.28","Blondel père et fils","24, place Kléber","Strasbourg",NULL,"67000","France","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.467274",NULL,"2025-01-29 17:27:42.164362","1738182462164",NULL,"public-orders-20250129T162911.singer.gz","19","1738182460335","10265","70","12","20","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.038165","2025-01-29 17:23:05.079618",NULL,"1738182464038",NULL,"order_details-20250129T172304.singer.gz","52","1738182460335"
"10266","WARTH","3","1996-07-26","1996-09-06","1996-07-31","3","25.73","Wartian Herkku","Torikatu 38","Oulu",NULL,"90110","Finland","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.467386",NULL,"2025-01-29 17:27:42.164871","1738182462165",NULL,"public-orders-20250129T162911.singer.gz","20","1738182460335","10266","12","30.4","12","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.038338","2025-01-29 17:23:05.079687",NULL,"1738182464038",NULL,"order_details-20250129T172304.singer.gz","53","1738182460335"
"10267","FRANK","4","1996-07-29","1996-08-26","1996-08-06","1","208.58","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.467501",NULL,"2025-01-29 17:27:42.165331","1738182462165",NULL,"public-orders-20250129T162911.singer.gz","21","1738182460335","10267","40","14.7","50","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.038515","2025-01-29 17:23:05.079753",NULL,"1738182464039",NULL,"order_details-20250129T172304.singer.gz","54","1738182460335"
"10267","FRANK","4","1996-07-29","1996-08-26","1996-08-06","1","208.58","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.467501",NULL,"2025-01-29 17:27:42.165331","1738182462165",NULL,"public-orders-20250129T162911.singer.gz","21","1738182460335","10267","59","44","70","0.15","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.038697","2025-01-29 17:23:05.07987",NULL,"1738182464039",NULL,"order_details-20250129T172304.singer.gz","55","1738182460335"
"10267","FRANK","4","1996-07-29","1996-08-26","1996-08-06","1","208.58","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.467501",NULL,"2025-01-29 17:27:42.165331","1738182462165",NULL,"public-orders-20250129T162911.singer.gz","21","1738182460335","10267","76","14.4","15","0.15","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.038923","2025-01-29 17:23:05.079955",NULL,"1738182464039",NULL,"order_details-20250129T172304.singer.gz","56","1738182460335"
"10268","GROSR","8","1996-07-30","1996-08-27","1996-08-02","3","66.29","GROSELLA-Restaurante","5ª Ave. Los Palos Grandes","Caracas","DF","1081","Venezuela","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.467651",NULL,"2025-01-29 17:27:42.165727","1738182462166",NULL,"public-orders-20250129T162911.singer.gz","22","1738182460335","10268","29","99","10","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.039103","2025-01-29 17:23:05.080042",NULL,"1738182464039",NULL,"order_details-20250129T172304.singer.gz","57","1738182460335"
"10268","GROSR","8","1996-07-30","1996-08-27","1996-08-02","3","66.29","GROSELLA-Restaurante","5ª Ave. Los Palos Grandes","Caracas","DF","1081","Venezuela","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.467651",NULL,"2025-01-29 17:27:42.165727","1738182462166",NULL,"public-orders-20250129T162911.singer.gz","22","1738182460335","10268","72","27.8","4","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.039293","2025-01-29 17:23:05.080117",NULL,"1738182464039",NULL,"order_details-20250129T172304.singer.gz","58","1738182460335"
"10269","WHITC","5","1996-07-31","1996-08-14","1996-08-09","1","4.56","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.467841",NULL,"2025-01-29 17:27:42.16617","1738182462166",NULL,"public-orders-20250129T162911.singer.gz","23","1738182460335","10269","33","2","60","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.03947","2025-01-29 17:23:05.080187",NULL,"1738182464039",NULL,"order_details-20250129T172304.singer.gz","59","1738182460335"
"10269","WHITC","5","1996-07-31","1996-08-14","1996-08-09","1","4.56","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.467841",NULL,"2025-01-29 17:27:42.16617","1738182462166",NULL,"public-orders-20250129T162911.singer.gz","23","1738182460335","10269","72","27.8","20","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.039681","2025-01-29 17:23:05.080256",NULL,"1738182464040",NULL,"order_details-20250129T172304.singer.gz","60","1738182460335"
"10270","WARTH","1","1996-08-01","1996-08-29","1996-08-02","1","136.54","Wartian Herkku","Torikatu 38","Oulu",NULL,"90110","Finland","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.467956",NULL,"2025-01-29 17:27:42.166558","1738182462167",NULL,"public-orders-20250129T162911.singer.gz","24","1738182460335","10270","36","15.2","30","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.039888","2025-01-29 17:23:05.080322",NULL,"1738182464040",NULL,"order_details-20250129T172304.singer.gz","61","1738182460335"
"10270","WARTH","1","1996-08-01","1996-08-29","1996-08-02","1","136.54","Wartian Herkku","Torikatu 38","Oulu",NULL,"90110","Finland","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.467956",NULL,"2025-01-29 17:27:42.166558","1738182462167",NULL,"public-orders-20250129T162911.singer.gz","24","1738182460335","10270","43","36.8","25","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.040065","2025-01-29 17:23:05.080386",NULL,"1738182464040",NULL,"order_details-20250129T172304.singer.gz","62","1738182460335"
"10271","SPLIR","6","1996-08-01","1996-08-29","1996-08-30","2","4.54","Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.468071",NULL,"2025-01-29 17:27:42.167071","1738182462167",NULL,"public-orders-20250129T162911.singer.gz","25","1738182460335","10271","33","2","24","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.040244","2025-01-29 17:23:05.080455",NULL,"1738182464040",NULL,"order_details-20250129T172304.singer.gz","63","1738182460335"
"10272","RATTC","6","1996-08-02","1996-08-30","1996-08-06","2","98.03","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.468184",NULL,"2025-01-29 17:27:42.167581","1738182462168",NULL,"public-orders-20250129T162911.singer.gz","26","1738182460335","10272","20","64.8","6","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.040505","2025-01-29 17:23:05.08052",NULL,"1738182464041",NULL,"order_details-20250129T172304.singer.gz","64","1738182460335"
"10272","RATTC","6","1996-08-02","1996-08-30","1996-08-06","2","98.03","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.468184",NULL,"2025-01-29 17:27:42.167581","1738182462168",NULL,"public-orders-20250129T162911.singer.gz","26","1738182460335","10272","31","10","40","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.040798","2025-01-29 17:23:05.080584",NULL,"1738182464041",NULL,"order_details-20250129T172304.singer.gz","65","1738182460335"
"10272","RATTC","6","1996-08-02","1996-08-30","1996-08-06","2","98.03","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.468184",NULL,"2025-01-29 17:27:42.167581","1738182462168",NULL,"public-orders-20250129T162911.singer.gz","26","1738182460335","10272","72","27.8","24","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.040993","2025-01-29 17:23:05.080649",NULL,"1738182464041",NULL,"order_details-20250129T172304.singer.gz","66","1738182460335"
"10273","QUICK","3","1996-08-05","1996-09-02","1996-08-12","3","76.07","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.468297",NULL,"2025-01-29 17:27:42.168231","1738182462168",NULL,"public-orders-20250129T162911.singer.gz","27","1738182460335","10273","10","24.8","24","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.041267","2025-01-29 17:23:05.080715",NULL,"1738182464041",NULL,"order_details-20250129T172304.singer.gz","67","1738182460335"
"10273","QUICK","3","1996-08-05","1996-09-02","1996-08-12","3","76.07","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.468297",NULL,"2025-01-29 17:27:42.168231","1738182462168",NULL,"public-orders-20250129T162911.singer.gz","27","1738182460335","10273","31","10","15","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.041611","2025-01-29 17:23:05.080779",NULL,"1738182464042",NULL,"order_details-20250129T172304.singer.gz","68","1738182460335"
"10273","QUICK","3","1996-08-05","1996-09-02","1996-08-12","3","76.07","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.468297",NULL,"2025-01-29 17:27:42.168231","1738182462168",NULL,"public-orders-20250129T162911.singer.gz","27","1738182460335","10273","33","2","20","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.04189","2025-01-29 17:23:05.080872",NULL,"1738182464042",NULL,"order_details-20250129T172304.singer.gz","69","1738182460335"
"10273","QUICK","3","1996-08-05","1996-09-02","1996-08-12","3","76.07","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.468297",NULL,"2025-01-29 17:27:42.168231","1738182462168",NULL,"public-orders-20250129T162911.singer.gz","27","1738182460335","10273","40","14.7","60","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.042075","2025-01-29 17:23:05.080945",NULL,"1738182464042",NULL,"order_details-20250129T172304.singer.gz","70","1738182460335"
"10273","QUICK","3","1996-08-05","1996-09-02","1996-08-12","3","76.07","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.468297",NULL,"2025-01-29 17:27:42.168231","1738182462168",NULL,"public-orders-20250129T162911.singer.gz","27","1738182460335","10273","76","14.4","33","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.042265","2025-01-29 17:23:05.081012",NULL,"1738182464042",NULL,"order_details-20250129T172304.singer.gz","71","1738182460335"
"10274","VINET","6","1996-08-06","1996-09-03","1996-08-16","1","6.01","Vins et alcools Chevalier","59 rue de l'Abbaye","Reims",NULL,"51100","France","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.468409",NULL,"2025-01-29 17:27:42.168636","1738182462169",NULL,"public-orders-20250129T162911.singer.gz","28","1738182460335","10274","71","17.2","20","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.042535","2025-01-29 17:23:05.081077",NULL,"1738182464043",NULL,"order_details-20250129T172304.singer.gz","72","1738182460335"
"10274","VINET","6","1996-08-06","1996-09-03","1996-08-16","1","6.01","Vins et alcools Chevalier","59 rue de l'Abbaye","Reims",NULL,"51100","France","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.468409",NULL,"2025-01-29 17:27:42.168636","1738182462169",NULL,"public-orders-20250129T162911.singer.gz","28","1738182460335","10274","72","27.8","7","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.042836","2025-01-29 17:23:05.081143",NULL,"1738182464043",NULL,"order_details-20250129T172304.singer.gz","73","1738182460335"
"10275","MAGAA","1","1996-08-07","1996-09-04","1996-08-09","1","26.93","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo",NULL,"24100","Italy","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.468522",NULL,"2025-01-29 17:27:42.16908","1738182462169",NULL,"public-orders-20250129T162911.singer.gz","29","1738182460335","10275","24","3.6","12","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.043074","2025-01-29 17:23:05.081221",NULL,"1738182464043",NULL,"order_details-20250129T172304.singer.gz","74","1738182460335"
"10275","MAGAA","1","1996-08-07","1996-09-04","1996-08-09","1","26.93","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo",NULL,"24100","Italy","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.468522",NULL,"2025-01-29 17:27:42.16908","1738182462169",NULL,"public-orders-20250129T162911.singer.gz","29","1738182460335","10275","59","44","6","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.04326","2025-01-29 17:23:05.081293",NULL,"1738182464043",NULL,"order_details-20250129T172304.singer.gz","75","1738182460335"
"10276","TORTU","8","1996-08-08","1996-08-22","1996-08-14","3","13.84","Tortuga Restaurante","Avda. Azteca 123","México D.F.",NULL,"05033","Mexico","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.468667",NULL,"2025-01-29 17:27:42.16957","1738182462170",NULL,"public-orders-20250129T162911.singer.gz","30","1738182460335","10276","10","24.8","15","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.043443","2025-01-29 17:23:05.08136",NULL,"1738182464043",NULL,"order_details-20250129T172304.singer.gz","76","1738182460335"
"10276","TORTU","8","1996-08-08","1996-08-22","1996-08-14","3","13.84","Tortuga Restaurante","Avda. Azteca 123","México D.F.",NULL,"05033","Mexico","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.468667",NULL,"2025-01-29 17:27:42.16957","1738182462170",NULL,"public-orders-20250129T162911.singer.gz","30","1738182460335","10276","13","4.8","10","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.043633","2025-01-29 17:23:05.081425",NULL,"1738182464044",NULL,"order_details-20250129T172304.singer.gz","77","1738182460335"
"10277","MORGK","2","1996-08-09","1996-09-06","1996-08-13","3","125.77","Morgenstern Gesundkost","Heerstr. 22","Leipzig",NULL,"04179","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.46878",NULL,"2025-01-29 17:27:42.170142","1738182462170",NULL,"public-orders-20250129T162911.singer.gz","31","1738182460335","10277","28","36.4","20","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.043854","2025-01-29 17:23:05.0815",NULL,"1738182464044",NULL,"order_details-20250129T172304.singer.gz","78","1738182460335"
"10277","MORGK","2","1996-08-09","1996-09-06","1996-08-13","3","125.77","Morgenstern Gesundkost","Heerstr. 22","Leipzig",NULL,"04179","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.46878",NULL,"2025-01-29 17:27:42.170142","1738182462170",NULL,"public-orders-20250129T162911.singer.gz","31","1738182460335","10277","62","39.4","12","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.044127","2025-01-29 17:23:05.081578",NULL,"1738182464044",NULL,"order_details-20250129T172304.singer.gz","79","1738182460335"
"10278","BERGS","8","1996-08-12","1996-09-09","1996-08-16","2","92.69","Berglunds snabbköp","Berguvsvägen  8","Luleå",NULL,"S-958 22","Sweden","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.468892",NULL,"2025-01-29 17:27:42.170533","1738182462171",NULL,"public-orders-20250129T162911.singer.gz","32","1738182460335","10278","44","15.5","16","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.044362","2025-01-29 17:23:05.081646",NULL,"1738182464044",NULL,"order_details-20250129T172304.singer.gz","80","1738182460335"
"10278","BERGS","8","1996-08-12","1996-09-09","1996-08-16","2","92.69","Berglunds snabbköp","Berguvsvägen  8","Luleå",NULL,"S-958 22","Sweden","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.468892",NULL,"2025-01-29 17:27:42.170533","1738182462171",NULL,"public-orders-20250129T162911.singer.gz","32","1738182460335","10278","59","44","15","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.044549","2025-01-29 17:23:05.081711",NULL,"1738182464045",NULL,"order_details-20250129T172304.singer.gz","81","1738182460335"
"10278","BERGS","8","1996-08-12","1996-09-09","1996-08-16","2","92.69","Berglunds snabbköp","Berguvsvägen  8","Luleå",NULL,"S-958 22","Sweden","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.468892",NULL,"2025-01-29 17:27:42.170533","1738182462171",NULL,"public-orders-20250129T162911.singer.gz","32","1738182460335","10278","63","35.1","8","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.044919","2025-01-29 17:23:05.081776",NULL,"1738182464045",NULL,"order_details-20250129T172304.singer.gz","82","1738182460335"
"10278","BERGS","8","1996-08-12","1996-09-09","1996-08-16","2","92.69","Berglunds snabbköp","Berguvsvägen  8","Luleå",NULL,"S-958 22","Sweden","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.468892",NULL,"2025-01-29 17:27:42.170533","1738182462171",NULL,"public-orders-20250129T162911.singer.gz","32","1738182460335","10278","73","12","25","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.045374","2025-01-29 17:23:05.081842",NULL,"1738182464045",NULL,"order_details-20250129T172304.singer.gz","83","1738182460335"
"10279","LEHMS","8","1996-08-13","1996-09-10","1996-08-16","2","25.83","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.470609",NULL,"2025-01-29 17:27:42.170962","1738182462171",NULL,"public-orders-20250129T162911.singer.gz","33","1738182460335","10279","17","31.2","15","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.045568","2025-01-29 17:23:05.08191",NULL,"1738182464046",NULL,"order_details-20250129T172304.singer.gz","84","1738182460335"
"10280","BERGS","2","1996-08-14","1996-09-11","1996-09-12","1","8.98","Berglunds snabbköp","Berguvsvägen  8","Luleå",NULL,"S-958 22","Sweden","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.470798",NULL,"2025-01-29 17:27:42.171377","1738182462171",NULL,"public-orders-20250129T162911.singer.gz","34","1738182460335","10280","24","3.6","12","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.045744","2025-01-29 17:23:05.081983",NULL,"1738182464046",NULL,"order_details-20250129T172304.singer.gz","85","1738182460335"
